Size;Mean;Anomaly;Deviation;Entropy
391;3.49872122762148;0.845576832276979;1.02500701762927;2.03380503604703
164;3.86585365853659;0.760349087423377;1.05391115121205;1.96282577079783
198;3.54040404040404;0.747946030226064;1.04996197097381;2.00247476626999
351;4.1994301994302;0.740359946288085;0.770973199533988;1.53801775343748
53;3.69811320754717;1.09745991688107;1.46214944069941;2.01318225022755
100;3.58;0.52987897119413;0.818720361480665;1.734296973313
62;3.56451612903226;0.823234235286353;1.2495371961865;2.16074251141579
96;3.44791666666667;0.721632006057148;1.1320200078822;2.1364614181739
25;3.48;1.18985823426466;1.58429795177549;2.13069933284231
231;3.74025974025974;0.659601024949323;0.764470787156439;1.63316941875447
24;4.125;0.77907636484673;0.9469631093315;1.61254748738138
193;3.63212435233161;0.845063182463507;1.19216371266252;2.10591686698712
297;2.94612794612795;0.933138241159512;1.1167309421199;2.16037281638499
41;4.21951219512195;2.28348888339862;1.60487063531537;0.712064054890548
22;3.90909090909091;0.613942479129673;0.750180353495453;1.54553542155392
598;3.0685618729097;0.563927503344177;0.816690386840463;1.7407788720045
108;3.71296296296296;0.648047119046164;0.865225657194569;1.79934096245205
43;3.06976744186047;0.592141413509151;0.88358977869256;1.76367001992827
40;3.825;0.776875959099085;0.930604986568222;1.81595732094917
79;3.55696202531646;0.803049153220605;1.10647089065767;2.03276358811501
684;4.23684210526316;0.914761956252326;0.946312546801181;1.68760436288664
40;4.025;0.515334784529906;0.767530171460747;1.55015693457182
25;4.12;0.718046843337935;0.832666399786453;1.56902557364365
67;3.97014925373134;0.84996936126311;1.15430878246013;1.93245915223828
64;2.90625;0.893626832818598;1.43337486097095;2.05537862513218
437;3.97254004576659;0.667750267095543;0.98575924325532;1.86862498626002
213;3.47417840375587;0.691589581903383;0.833009946996765;1.69927009452085
70;3.41428571428571;1.12085041896898;1.34587784124752;2.23639323153781
36;2.77777777777778;0.697331335259587;1.04501841709297;1.76929818836444
498;3.56626506024096;0.595441929238197;0.846716053037216;1.79054427221853
98;3.42857142857143;0.803428159754283;1.25180282364211;2.20471069870938
27;4.14814814814815;0.788793128889529;0.863966866516735;1.59470241754466
121;4.34710743801653;0.935750576324833;0.813539015676291;1.5069570090086
26;3.84615384615385;0.99776473283633;1.43366126242729;1.88109476011007
64;4.296875;0.676412390559496;0.810245651560696;1.53464564817931
72;3.75;0.947088570604966;1.27544524123158;2.05963170754388
65;4.15384615384615;0.880232388131272;1.04926714351567;1.73228383825922
54;3.7037037037037;0.832931273224312;1.22288908813221;2.11345926360868
29;3.75862068965517;0.693997714202389;0.739457929538016;1.57754361764107
43;3.69767441860465;0.845043659055557;1.16567747971339;1.97473324272904
255;3.36470588235294;0.712861070787534;1.05196170879756;2.07121060267125
43;4.04651162790698;0.805524702019313;1.09007401173134;1.86947276954477
175;4.00571428571429;1.24822602897997;1.01990050707654;1.84615047107492
87;4.17241379310345;0.581486884312876;0.865446471034542;1.63310526471934
39;2.94871794871795;0.859690745972389;1.21284176840826;2.22115076368041
140;3.65714285714286;0.684167258000022;0.927372931988304;1.89601266311933
31;3.64516129032258;0.776486856124779;1.14158915834534;1.94773310148243
48;3.89583333333333;0.736136770404103;0.92804033600282;1.83355959511189
86;4.41860465116279;0.801423148912522;1.04560836531905;1.43472204863552
118;4.01694915254237;0.664510634793501;0.795103077201531;1.66025711931523
99;3.57575757575758;1.0128111385788;1.37091440578095;2.19223105257618
31;3.83870967741935;1.02038358805703;1.46280037812292;1.95388241068705
39;3.1025641025641;1.13250651839519;1.27309965283393;2.25745231239685
48;4.3125;1.13729510561938;0.878980308641054;1.56209270815304
59;2.8135593220339;1.65007232433266;1.86135449634813;1.61609418981924
68;4.14705882352941;0.76967783670669;1.0687516205082;1.77565130524973
21;3.23809523809524;1.26512601554557;1.70014005025356;1.7821867602486
225;3.51111111111111;0.665369505794832;0.861431072148835;1.78574184327839
44;4.70454545454545;0.839371852649395;0.553195598300328;0.982287733368893
430;2.75813953488372;1.11276737691776;1.3334905312006;2.27852862538793
220;2.97272727272727;0.859010762135998;1.27826288311112;2.2568952136474
21;3.85714285714286;0.780345854395469;0.853563956930838;1.74237739936235
99;3.5959595959596;0.752995381635626;0.988909850405186;1.9630520498455
81;3.60493827160494;0.628680575570856;0.816685562895522;1.70693874439035
154;4.47402597402597;0.583558443889505;0.628287973065471;1.27790054039762
20;3.8;0.848909793153974;1.15165784392487;1.98338309822901
107;3.21495327102804;1.08534217141579;1.35304016439833;2.26757768871168
76;3.02631578947368;0.73910067782065;0.86369260288641;1.81343741146244
106;4.67924528301887;1.45427006380745;0.610186073280239;1.0221384015731
132;3.12878787878788;1.30059350104676;1.52037210707579;2.28975299394
115;4.05217391304348;1.07880276791956;0.971916882057972;1.83208603001518
46;3.34782608695652;0.808042267204236;1.07945235712575;2.0983921235062
61;4.29508196721311;0.750885015814264;0.900819299213813;1.60962299266219
47;4.02127659574468;0.528379411474253;0.765828954172555;1.61061178201766
121;3.74380165289256;0.57329084435798;0.713312993711208;1.53485697910355
37;3.13513513513514;0.834182481170421;1.25082555321058;2.15986492538477
81;4;0.596104202925386;0.651920240520265;1.25505229852372
80;3.25;0.652536448878924;1.2065223589025;2.20977167630141
92;3.72826086956522;0.55341241840349;0.771800533212674;1.64959299294281
60;4.18333333333333;0.868969743745141;1.06550961256259;1.73756619326111
68;3.5;0.942070286246105;1.2518642814237;2.05466234139184
98;3.69387755102041;0.698343408827439;0.978196987153618;1.87493636456768
38;3.84210526315789;0.805024793694;1.10346666978342;1.88165825902311
86;3.80232558139535;0.893143162755242;0.980033222028248;1.92922293137077
505;3.2990099009901;0.816682230168907;1.06890530056149;2.07323450451424
224;3.76785714285714;0.644488146130067;0.852136779870428;1.75369413536632
105;3.54285714285714;0.83457721374085;0.899022668369245;1.84562722112527
63;3.61904761904762;0.856434200493348;1.0690449676497;2.00622651394849
72;4.41666666666667;1.04303605039232;0.868055946791774;1.48551220485531
57;2.96491228070175;0.95276778198554;1.22423317516228;2.10796904892641
608;3.40131578947368;0.559194341632549;0.813881771312333;1.73945079204083
23;4.17391304347826;0.656133294745793;0.650326764931116;1.37086246508306
71;4.09859154929577;0.631297973419887;0.75885119146293;1.5890443048998
51;4;1.0937851228992;1.34164078649987;1.85477097197318
174;3.8448275862069;0.657755922302756;0.876179122380075;1.79234860281588
22;4.36363636363636;1.01067792792382;0.902137912878521;1.52896596807209
158;4.0253164556962;0.712553022889732;0.888348980951059;1.74851835221137
135;4.31111111111111;1.04340085888184;1.15556193390254;1.52549497192299
295;3.39661016949153;0.8139013760128;1.08577163095658;2.01965213009411
89;3.96629213483146;0.807782058071169;1.00509427647188;1.89258344386687
170;3.77058823529412;0.953420150425978;1.13589352045058;1.91181188694546
183;2.71584699453552;1.03528037998955;1.36925431642705;2.28553902623749
70;3.65714285714286;0.978715942778117;1.45348869950403;2.06178612740115
378;3.07407407407407;1.25921890912109;1.38763574471679;2.28509307024595
201;3.61194029850746;0.558004155998447;0.684585068795625;1.48157476656941
65;4.49230769230769;0.690948115764653;0.709821212592406;1.34269259906212
245;3.88163265306122;0.828746605673242;1.05497911357379;1.95145948549152
55;3.81818181818182;0.858792107977594;1.10706333404608;2.02233261288804
23;3.69565217391304;0.995717958506386;1.29456144236697;1.91417011123077
47;3.34042553191489;0.917973752894038;1.08900823937237;2.09275940123177
68;3.54411764705882;0.885298254371592;1.1899306831613;2.09018693432341
32;3.46875;1.07918408311294;1.52367075861065;2.1315484393181
39;3;0.962287400057157;1.2977713690461;2.25863481663017
426;3.76995305164319;0.818716271566613;1.0948600760033;2.0283436162679
187;3.50267379679144;0.59533112379199;0.946835882673604;1.92988939706784
624;3.73397435897436;0.848136915972142;0.977959141686694;1.93219708340172
592;3.94087837837838;0.681290581242158;0.931613180915178;1.84260429078121
232;4.02155172413793;0.549201686877958;0.746977289417895;1.56175278815709
471;3.65392781316348;0.697562194991726;1.01958505696925;2.00031248626129
24;4.125;0.862593602154984;1.03472323541759;1.73335575498169
26;4.07692307692308;1.23059244244362;1.23038455526967;1.83804031861916
44;3.09090909090909;0.855633350133319;1.09583103896629;2.12299775785667
96;2.96875;0.889756998301799;1.36461388408281;2.30372890820332
148;4.23648648648649;0.819794888822678;0.703359155664415;1.43497326878906
427;3.71896955503513;0.52308868623348;0.769544018704265;1.65369502512945
22;4;0.736169496465093;0.925820099772551;1.74917466839001
36;3.77777777777778;0.654169865713728;0.831903535311331;1.73366854979194
20;3.5;0.660294682474952;0.760885910252682;1.57838982472352
297;4.47138047138047;0.712020465220648;0.687746845136874;1.34178116706296
107;4.1214953271028;0.897565126536365;0.958677158299853;1.78576782386736
514;2.18287937743191;1.15353605210382;1.06952225449881;1.99542427356145
26;4.38461538461539;0.620008927504145;0.637302005452553;1.31432048670618
110;3.98181818181818;0.71950976451984;0.867156252724309;1.75279608813069
410;3.68780487804878;0.679658948851543;0.956305830804108;1.91079737745538
58;2.93103448275862;0.846708758996245;1.09001961941972;2.06609312549682
26;3.84615384615385;0.896048168182727;1.25514326488438;2.03815968164595
552;3.56702898550725;0.800979372848663;1.00228407710047;1.95909899488278
87;3.98850574712644;0.646380881196702;1.09432205702959;1.93037573458342
24;4;0.414955014689584;0.659380473395787;1.39653542331782
23;3.60869565217391;0.756285452943025;0.782718481539739;1.63210571849102
561;3.96791443850267;0.638347508719239;0.927190899488735;1.83351250876633
97;3.64948453608247;0.687514476649254;1.01078802914486;1.90521803945414
317;3.98107255520505;0.863415680297803;1.07309801617281;1.92551036167378
78;3.61538461538462;0.866032407428611;1.04733141693692;1.9965536374463
44;4.11363636363636;0.75685814146539;0.89484074433203;1.72781039197661
115;3.84347826086957;0.675560980444478;0.843876855028676;1.75264928395405
110;2.65454545454545;0.861491706761254;1.18427280854999;1.96393499007049
59;3.69491525423729;0.511856514584301;0.793382920292322;1.68375642113868
301;3.6046511627907;0.652474091896353;1.08005167835015;2.05622556580974
83;3.83132530120482;0.887268733515683;1.19775478076268;2.05118026787535
101;4.0990099009901;0.906914673563601;1.17051228524138;1.83910002803088
84;4.08333333333333;0.826235490612865;1.04372287017142;1.82769834611277
51;3.58823529411765;0.576354675519618;0.725988170378424;1.55821687737389
122;4.25409836065574;0.790424577617953;0.787940881805501;1.5775907723591
417;4.08393285371703;0.69592036715251;0.73390150467039;1.52142409846784
71;3.16901408450704;0.740433930921461;1.10822787101052;2.13475709619347
31;4;0.979891774756275;1.23827837473378;1.92630973416211
153;3.69934640522876;0.883268856568333;1.11853385780497;2.05199529680415
30;3.33333333333333;0.795488104100691;1.15470053837925;2.16429289644734
525;3.09142857142857;0.779955434210598;1.19765310306824;2.22177669609323
242;3.67768595041322;0.648332499568192;0.846911656104563;1.77292451401707
59;3.98305084745763;0.909542939094351;0.880664432231452;1.62724703456596
822;3.88929440389294;0.763115627111111;1.0108580976026;1.93384153420207
32;4.0625;0.64508802264757;0.800705334226059;1.57491803666734
22;3.90909090909091;0.778321177255549;1.06498785636228;1.89550562061154
379;3.74934036939314;0.74445970704328;1.00156931768495;1.95930031618439
402;3.27611940298507;0.84929651868375;1.08991150921844;2.11789674293522
26;3.42307692307692;1.0498960465432;1.27037244690136;2.14573262631147
87;3.95402298850575;0.787311456133965;0.926459200735885;1.79759252998848
670;3.24925373134328;0.747326644053936;1.07239769276999;2.10914183308943
127;2.29133858267717;1.40605267107598;1.19596037135382;2.09895382359937
446;3.55605381165919;0.647074384444436;0.976232904965945;1.95297578304507
153;4.05882352941176;0.872367767479424;1.08358137987469;1.87554197574439
30;3.06666666666667;1.4360920286674;1.76035524105581;2.05563422026271
23;3.52173913043478;0.740956185577012;1.12288448436043;1.92467336863017
184;3.65217391304348;0.766280379071492;1.04995219884631;2.01714117579961
25;3.16;0.670906373528315;0.850490054811538;1.7346939516467
110;4.02727272727273;1.43452019803846;1.3644173465548;1.80525503257342
35;3.85714285714286;1.05371130217262;1.1667667023939;2.00100317919958
110;3.85454545454545;0.676436792743314;0.752199998248119;1.59779929929221
22;4.22727272727273;0.712736244214293;0.685344416842342;1.42267546831122
166;3.16265060240964;0.757362820419373;1.16152573050966;2.19010443120109
34;4.55882352941176;1.13869327913763;0.785905247993375;1.12948490000645
794;3.23173803526448;0.795536159154167;1.03004070825867;2.05990802558354
20;3.7;0.886003989638983;1.21828179265546;2.06386512195085
86;3.09302325581395;0.806396701660973;1.2041878588712;2.22461316355424
36;3.33333333333333;0.604755654194643;0.861891607371334;1.76375353379512
102;4.2156862745098;0.71935041472989;0.918753470853735;1.68674133603985
29;3.24137931034483;0.803566253121215;1.09071314854722;2.09312549625226
80;4.0875;0.605337297776381;0.798634118790453;1.55298789281
256;3.44140625;0.999568567687315;1.27590197814845;2.18069616165949
204;3.40196078431373;0.860143574287244;1.08059283055628;2.09957155860665
508;3.43307086614173;0.752398686930311;1.09573713127091;2.0867278752328
21;3.57142857142857;0.760741697106281;1.07570574840095;1.98140359025063
28;3.28571428571429;0.765476442732189;1.08379111207058;2.07508729834268
31;4;0.834787444345154;1.09544511501033;1.51206246360851
212;3.42924528301887;0.77527560174671;1.09271321787463;2.10264760243376
179;4.09497206703911;0.748386549082289;0.872119576316884;1.70398286901176
97;4.22680412371134;0.870081294934797;1.1770828581637;1.658584676584
90;3.56666666666667;0.831342988464083;1.20904828390308;2.13711701732559
53;4.58490566037736;0.865410616568895;0.691541262580881;1.21890340003639
29;4.31034482758621;0.77870100920477;0.890563556561721;1.4675493083186
440;4.08636363636364;0.69983910293753;0.936136320965562;1.78325838747293
62;3.69354838709677;0.803725513949843;1.1392938520096;2.05493087768399
166;3.40361445783133;0.71753218790464;1.05588633262585;2.02152280150254
258;3.78682170542636;0.689243327608816;0.85363765857303;1.74716610266632
71;4.14084507042254;0.781250987336358;1.03227591339148;1.7950043587853
143;3.3006993006993;0.723461203210524;0.839474727072754;1.77752262944156
57;3.96491228070175;0.728045596447643;0.999373237168136;1.86167311509154
273;3.20512820512821;0.845715611838297;1.02633130994222;2.03208473982422
33;3.60606060606061;0.813105420952993;1.19737718418722;2.14292121142347
85;4.10588235294118;0.597314030009217;0.816839574675653;1.59998429603896
764;2.67146596858639;0.883515862071897;0.96228890937446;1.96322091490758
29;4;0.874839720962341;0.925820099772551;1.73442676002443
31;3.93548387096774;0.741891261193816;0.928636415072039;1.72492225845073
34;4.20588235294118;0.858540144248615;0.880062386380402;1.48870890876409
110;3.94545454545455;0.96813692702499;1.16395689913869;1.93922094123861
20;3.75;0.660879914201605;0.850696309223401;1.7393538721672
73;3.57534246575342;0.547663222167472;0.78027431464087;1.66453101459358
60;4.01666666666667;0.757284801979247;0.770024579547526;1.61299337182513
53;3.92452830188679;0.569961418901499;0.873742098099486;1.58253871381955
23;3.78260869565217;0.589017542794208;0.735868178605778;1.55093678899942
244;4.01639344262295;0.632308603236305;0.601556370416023;1.25817989794125
95;3.85263157894737;0.734169715355141;1.03109548284184;1.8928787421317
53;4.45283018867925;0.96665397960203;0.972032718186463;1.38997641707261
145;3.71724137931034;0.880786499789002;1.12239481241786;2.0651797560459
139;4.03597122302158;0.613716496964397;0.828916456537996;1.67679802050646
154;3.31168831168831;0.760945857432026;1.12905467149959;2.14751411858941
354;3.57627118644068;0.663235516349034;1.05974591797697;2.05402178540192
106;3.33018867924528;0.777875666532608;1.07545514717486;2.09159462114492
92;3.66304347826087;0.781238439161514;1.15098785963794;2.08603427302639
480;2.78541666666667;0.897259530460426;0.995708868949625;1.9797852845137
98;4.19387755102041;0.687751935794233;0.892790866465056;1.67406314028344
50;4.52;0.633737278167777;0.706818107248742;1.27326968951511
131;3.38931297709924;0.734846292576804;0.924641461357357;1.91216035367472
261;3.39463601532567;0.866434542625591;1.11347082173345;2.06183330070096
30;3.8;1.02866612113666;1.27035156686969;2.0757006966236
126;4.1984126984127;0.695039223796038;0.829648998262193;1.62909075192428
312;3.95833333333333;0.739555195044509;0.929090993943433;1.8356677128387
482;3.65352697095436;0.873480308099206;1.22952165550268;2.13123973352
187;3.72727272727273;0.808374431203447;0.901286145207238;1.83812560700967
148;4.24324324324324;0.661015371722229;0.846132631580974;1.60663283843325
89;4.24719101123596;0.992981064825834;1.10042242794224;1.64171221873097
23;3.52173913043478;0.616574871710777;0.99405346560943;1.80972387859568
22;3.72727272727273;0.390840979997536;0.767296936488468;1.49111485005519
198;3.96464646464646;1.12618283795501;0.93100165820275;1.82150190766777
47;2.87234042553191;0.996866127429529;1.05535943344674;2.04789115793729
50;3.94;0.782274384149558;1.05772184916644;1.91187086713017
111;3.89189189189189;0.888982731755902;1.13097987564566;1.9835270382334
29;3.51724137931034;0.49813977739634;0.828970517103353;1.73442676002443
27;4.96296296296296;1.449816359811;0.192450089729875;0.228538143953528
471;3.02123142250531;0.911280003164808;1.36661383499116;2.30784657326856
139;4.16546762589928;0.767034952615124;0.913641561516238;1.69266276477057
43;3.88372093023256;0.632959635843878;0.931187217777121;1.8307409163859
103;3.70873786407767;0.51781904847058;0.722618712157455;1.56219773247443
56;4.58928571428571;0.879787246810054;0.596254543395252;1.15808606749792
74;3.90540540540541;0.553751841995426;0.878493712702631;1.77801937696194
33;3.3030303030303;1.13368109626851;1.31064985038073;2.17022032164689
102;4.13725490196078;0.632585755258716;0.758309945856992;1.44304562486951
41;3.75609756097561;0.597588382166825;0.94288089928893;1.85201686982881
317;3.24605678233438;0.972500182173456;1.51240395759294;2.16578127713393
49;3.48979591836735;0.853261015124656;1.0432810619146;2.01757723642005
191;3.76439790575916;0.768762204007047;1.16166374734272;2.07483333549516
97;3.5979381443299;1.29921931520104;1.57228465546182;2.0255266081517
89;4;0.655284479397492;0.866025403784439;1.74938488793126
27;3.92592592592593;0.431312668751171;0.828619144486589;1.63958624518366
104;4.16346153846154;0.615229135022762;0.860239037936458;1.67256723871791
249;4.18072289156626;0.77528051632707;0.939430742780929;1.72403057396603
357;3.80112044817927;0.798960703684273;1.16705664514606;2.05817889495565
788;2.86928934010152;0.820885877366459;1.20857630023187;2.23873203943319
209;3.86124401913876;0.878497317447925;1.14559372529602;2.02228200093335
27;3.55555555555556;0.887959237470423;1.25064086135971;2.15249259451568
157;2.56050955414013;1.06522647588478;1.43820391736393;2.22862788968601
193;3.93782383419689;0.683170501507573;0.768026034478849;1.6301284030265
182;4.59340659340659;0.847831750329872;0.866542274402382;1.17588755967161
557;3.38599640933573;0.508202335666967;0.883512825971502;1.81939189786702
123;4.04065040650407;0.561601770300774;0.705927758154785;1.51458723349341
223;3.42600896860987;1.00131910239113;1.23121771550862;2.15560366110194
20;4.15;0.810725350226167;1.08942283125661;1.69546184423832
57;3.73684210526316;0.495422938994667;0.613139339484966;1.30572856903871
26;4.03846153846154;0.620976457721311;0.823687767580373;1.67624008417607
293;3.6962457337884;0.860514022692877;1.12256718734027;2.07860722946287
22;3.86363636363636;0.826106972157178;1.16682126372117;2.02072777980079
77;4.11688311688312;0.749821949925397;0.777547188854426;1.60643630047097
21;3.80952380952381;0.587189672591694;0.928388260322567;1.64115373178746
21;3.95238095238095;0.685230936490266;0.920662287496912;1.75022487728523
721;3.26352288488211;0.626175889987219;1.00962771732979;2.00940882134435
21;4.23809523809524;0.733627271617886;0.830948969838816;1.58000075487583
222;3.26126126126126;0.855612699854016;1.2272303490477;2.23867878415967
40;4.45;0.834362153342508;0.782828533473655;1.41960689932941
118;3.78813559322034;0.816996936469868;1.10051809799814;1.97984828386482
76;3.32894736842105;0.772367137022998;1.08797252287285;2.02098812012499
43;4.04651162790698;1.24955570236562;1.15374108616673;1.8612108964622
379;3.33509234828496;0.796325376251443;0.894491182503336;1.86554698179142
236;3.66949152542373;0.72048251303784;0.98977826655729;1.94004685522656
62;3.03225806451613;0.662434702978647;0.867779188040479;1.81445769379683
764;2.72643979057592;0.910667709063751;1.11690566524051;2.13772317734761
76;4.01315789473684;0.615731962478982;0.791511988582722;1.64637793712543
584;3.76541095890411;0.721639112435044;1.04845005375276;1.98626134294214
67;4.28358208955224;0.806059188807005;0.981741960624131;1.56123801360638
227;3.35242290748899;0.992393356607034;1.17835600079334;2.18224945832987
61;3.95081967213115;0.630772676708932;0.804699312542615;1.62244175519733
148;2.5;1.36579784788825;1.40213636803195;2.22664839070327
107;4.30841121495327;1.28300360888129;1.09381809181703;1.58624415622794
198;3.52525252525253;0.877059386264051;1.20778720638501;2.1487373217463
362;3.66574585635359;0.594847209509604;0.988234454415621;1.95187364992542
124;4.0241935483871;0.56465373079938;0.790838904971534;1.5872405569473
108;3.52777777777778;0.768346323540386;0.961485740227299;1.93139218411035
20;4.2;0.850724103896679;0.951453182187509;1.68048202372184
123;3.69105691056911;0.554980170266444;0.869615340824283;1.81281400518462
297;4.04713804713805;0.94725841538933;0.9396305832111;1.78128530703679
90;2.95555555555556;0.921797422825816;1.40553569387851;2.21759325938759
25;4.4;0.82080855451175;0.912870929175277;1.44385618977472
283;4.30742049469965;0.888963414672042;0.80392304278918;1.49692282432642
99;3.87878787878788;0.72458459591675;1.07164499978578;1.89190851747945
100;3.78;0.679780790969262;0.990663485455148;1.94541508123279
268;3.25;0.63861563389999;1.03903224924988;2.03209931921092
64;3.9375;0.644542165179061;0.906326967174966;1.79998901995845
103;3.75728155339806;0.76770856246273;1.05222471522154;1.94328169344769
870;3.47931034482759;0.739722896448826;1.09456634024417;2.09948196506366
24;3.91666666666667;0.705758987910997;1.05980583400786;1.91250560541209
58;3.58620689655172;0.840447427809426;1.1999193358652;2.14985715926907
419;3.44630071599045;0.738115730869616;1.05986115154285;1.98219770896962
21;4.38095238095238;1.28509315031611;0.669043382464133;1.35666951983331
58;3.29310344827586;1.13422506417884;1.58953397881658;2.07349872460297
72;3.84722222222222;0.79563059440774;0.914048758557411;1.82967082196722
49;3.85714285714286;0.627473150919241;0.889756521002609;1.77498340274116
67;3.64179104477612;0.611666590833901;0.667457694433125;1.39257960169758
26;3.53846153846154;0.694326396234838;1.13950056536254;2.03609245837633
55;3.29090909090909;0.83350817544899;1.0830807786421;2.10270274357885
43;3.74418604651163;0.819753363820315;1.09311750023704;2.02088000470314
28;3.14285714285714;0.86446519049394;1.14549959064563;1.89422522865414
47;3.34042553191489;0.803555796979353;1.0688595251722;2.04751754269326
259;4.06949806949807;0.758695801583501;0.941607224746037;1.79491691261549
28;4.25;0.53024722676701;0.645497224367903;1.35815751544457
320;3.78125;0.669719376726926;0.951302522349338;1.89760631603417
87;3.19540229885057;0.802851481317082;1.05476857882588;2.00000029315243
60;3.75;0.61847652699935;1.05163311253965;1.85929994379902
78;3.5;1.01013600304582;1.23530321216049;2.14303443781183
168;4.55357142857143;1.40340664103863;0.779673880630145;1.27921813471014
27;3.55555555555556;0.613632129695603;0.751067616198811;1.56674362116824
52;4.40384615384615;0.698243183240098;0.721099796868464;1.39766489942432
51;4.07843137254902;0.58995471816711;0.868173652097366;1.6459338966906
117;4.11111111111111;0.785447077352793;0.898060916620741;1.73025775579199
136;3.90441176470588;0.621322385471586;0.868192472862234;1.77718165052848
39;3.51282051282051;1.0154325940382;1.37404119435288;2.19990419982368
64;4.234375;0.960961072049844;1.00383688518777;1.68012463145905
138;3.72463768115942;0.841333041618568;1.17621262752068;2.09143895394228
35;4.11428571428571;0.889853672471724;1.15736588783294;1.79875658750815
56;4.01785714285714;0.903691444474826;1.08696527382134;1.8955198875465
21;3.57142857142857;0.629707510934791;0.978336781043653;1.7723388509381
22;3.59090909090909;0.558057664956224;1.00754727688159;1.90766046011831
137;3.95620437956204;0.84757639453722;1.09724664192513;1.9178617987178
260;3.32307692307692;0.864325247298851;1.2594991013645;2.22246417143097
68;3.67647058823529;0.690890473087464;0.937465246648789;1.86801744101774
59;3.88135593220339;0.683918881286586;0.98409324205536;1.83545348655555
73;3.56164383561644;1.08509752515104;1.42386700933548;2.0365815837428
214;3.67289719626168;0.848543601390464;1.08576535334635;2.05860679878996
81;3.7283950617284;0.846955808875296;1.23503386268365;2.03530320658341
487;3.47433264887064;0.609163758493439;1.02582813891925;2.02099217255223
74;3.58108108108108;0.714502552204403;0.965241920939275;1.84472593261733
38;3.34210526315789;0.621380132396302;0.668856054059939;1.27512961413222
23;3.60869565217391;1.0954125563952;1.33957694932469;2.17685897992497
173;3.5606936416185;0.658887739748075;1.036016287817;2.02440934861093
34;3.88235294117647;0.440688911089534;0.769285614389245;1.57398896165031
225;3.81333333333333;0.633040282827966;0.963994665071189;1.87947573439057
32;4.15625;0.890460530850939;0.987318786966385;1.66299473745276
40;3.875;0.710474736571593;0.991954817002447;1.78919491236176
78;3.87179487179487;0.517479775532731;0.842984407105322;1.74082894893108
284;3.59154929577465;0.475687914248932;0.874894679799547;1.79706399684623
280;3.80357142857143;0.785123940619557;0.98044761296124;1.92394088641942
50;4.14;0.647005036335992;0.857380919321352;1.66220057233594
49;3.79591836734694;0.639104162841712;0.81597568991399;1.6636640582522
147;3.30612244897959;0.764211852930639;1.01098246599404;1.96720749857765
32;3.4375;1.04767029959234;1.52267803133058;1.96203102300811
156;4.3525641025641;0.854617908178718;1.02109673599099;1.51466121976163
297;3.91582491582492;0.586351248283822;0.75983555941406;1.61290971276032
96;3.96875;0.655717420662505;0.800698708037319;1.66566013176883
635;3.28031496062992;0.775903479064291;1.0188320902328;2.04396177342182
476;4.40126050420168;0.902064151252407;0.805715430628325;1.48335955132453
99;4.4040404040404;0.750096086096845;0.727298494699165;1.38264572133038
57;3.07017543859649;0.983072632584126;1.1316809419558;2.15253096601232
271;3.87453874538745;0.459589501402665;0.703784261301855;1.4523221211027
62;3.75806451612903;0.672974673221983;0.952743817956685;1.87995991466599
22;4.04545454545455;0.712423897432634;0.898531750891034;1.54402409648195
