5284	5852	3
5284	6258	3
5284	6903	5
5284	11994	3
5284	12060	4
5284	12522	2
5284	12846	3
5284	13196	3
5284	15218	5
5284	16262	3
5284	16284	2
5284	17157	3
5285	1189	4
5285	4326	4
5285	5511	4
5285	9066	4
5285	11253	5
5285	11647	5
5285	13423	5
5285	14904	5
5286	627	4
5286	2376	5
5286	3815	4
5286	5226	4
5286	5503	5
5286	7387	4
5286	8810	4
5286	10810	4
5286	11200	5
5286	14066	3
5286	17486	5
5287	576	4
5287	1100	4
5287	1355	4
5287	1485	3
5287	2127	5
5287	2559	4
5287	2952	5
5287	3304	5
5287	3631	5
5287	5931	5
5287	6897	4
5287	7738	3
5287	8532	4
5287	8780	5
5287	10741	5
5287	11017	3
5287	11468	3
5287	11748	4
5287	12070	5
5287	12940	5
5287	13728	4
5287	14192	4
5287	14826	4
5287	14963	3
5287	16907	4
5287	17658	5
5288	4998	5
5288	9052	5
5288	9070	5
5288	10947	5
5288	17157	5
5289	2140	3
5289	3862	5
5289	5006	5
5289	5399	5
5289	6284	3
5289	7117	4
5289	7266	5
5289	8351	5
5289	8666	5
5289	12377	4
5289	12529	5
5289	13149	5
5289	13402	4
5289	14687	5
5289	16486	4
5289	17123	3
5289	17434	5
5290	922	4
5290	1117	4
5290	1567	4
5290	2161	4
5290	2298	4
5290	2477	5
5290	2593	3
5290	2633	4
5290	3041	4
5290	3441	3
5290	3442	4
5290	4478	4
5290	4605	4
5290	4840	4
5290	5146	5
5290	5557	4
5290	5592	4
5290	6022	4
5290	6256	4
5290	6805	4
5290	6950	4
5290	7085	4
5290	7424	4
5290	7936	4
5290	8550	4
5290	9193	4
5290	9340	4
5290	9410	4
5290	10094	4
5290	10876	4
5290	10962	4
5290	10967	4
5290	11237	5
5290	11583	1
5290	12185	4
5290	12352	4
5290	12720	4
5290	13349	5
5290	13402	4
5290	13675	5
5290	13826	4
5290	13864	4
5290	14616	4
5290	14841	4
5290	15802	4
5290	15894	4
5290	15918	3
5290	15965	4
5290	16649	4
5290	17037	4
5290	17096	4
5290	17434	4
5291	1805	3
5291	4953	4
5291	5912	1
5291	7931	3
5291	8220	1
5291	8656	2
5291	8668	3
5291	8724	3
5291	9003	3
5291	11833	3
5291	12846	3
5291	14610	2
5291	15749	2
5291	16262	3
5291	17031	3
5292	4980	4
5292	5503	3
5292	5695	3
5292	6466	4
5292	7063	3
5292	7607	5
5292	8510	4
5292	8889	4
5292	9482	4
5292	10862	5
5292	11643	4
5292	11849	2
5292	12950	3
5292	13508	4
5292	14399	4
5292	16469	5
5292	16486	5
5292	17161	4
5292	17277	3
5293	872	4
5293	1533	4
5293	1895	4
5293	2197	4
5293	2579	4
5293	3264	4
5293	3440	3
5293	3558	4
5293	3796	4
5293	4103	4
5293	4392	4
5293	4673	4
5293	4821	4
5293	4979	4
5293	5053	3
5293	5480	4
5293	5567	4
5293	5871	4
5293	6543	4
5293	6715	4
5293	7021	4
5293	7548	4
5293	7945	4
5293	8348	4
5293	8939	4
5293	9096	4
5293	10436	4
5293	10536	4
5293	10872	4
5293	11470	4
5293	11643	5
5293	11901	4
5293	12477	5
5293	12741	4
5293	13002	4
5293	13145	4
5293	13298	4
5293	13348	4
5293	13397	4
5293	14000	4
5293	14074	4
5293	15185	4
5293	15392	4
5293	15632	4
5293	15736	4
5293	15768	4
5293	15830	4
5293	15964	4
5293	16453	4
5294	859	5
5294	7202	4
5294	9131	2
5294	9139	5
5294	12712	4
5294	13898	2
5294	17036	5
5294	17523	5
5295	258	5
5295	297	3
5295	350	4
5295	1348	3
5295	2868	3
5295	3952	3
5295	4287	4
5295	4607	4
5295	4740	3
5295	4754	4
5295	4776	4
5295	5835	3
5295	6009	4
5295	6283	3
5295	6326	3
5295	7628	3
5295	7650	3
5295	7746	3
5295	7852	4
5295	7935	4
5295	8002	3
5295	8161	4
5295	8256	4
5295	8314	4
5295	8654	3
5295	8860	2
5295	8975	3
5295	10163	3
5295	10788	3
5295	11006	4
5295	12725	4
5295	13148	3
5295	13452	4
5295	13563	4
5295	13828	3
5295	14403	3
5295	15726	3
5295	15869	4
5295	16262	3
5295	17110	2
5295	17227	3
5295	17617	3
5296	1651	4
5296	5641	4
5296	9193	4
5296	11643	4
5296	14804	2
5297	29	3
5297	280	5
5297	295	4
5297	1117	4
5297	1730	4
5297	2821	4
5297	3543	4
5297	3971	5
5297	4195	4
5297	4605	3
5297	4631	3
5297	5166	4
5297	5665	4
5297	5734	4
5297	5860	5
5297	6065	4
5297	6115	2
5297	6253	4
5297	6488	3
5297	6492	3
5297	6517	4
5297	6798	4
5297	6929	3
5297	7028	4
5297	7117	5
5297	7168	3
5297	8358	3
5297	8971	4
5297	9026	1
5297	9193	4
5297	9541	5
5297	9611	4
5297	10379	4
5297	10738	5
5297	11147	5
5297	11217	4
5297	13053	4
5297	13277	4
5297	13950	4
5297	14139	4
5297	14196	4
5297	14586	5
5297	14664	3
5297	14905	4
5297	15632	3
5297	16147	5
5297	16929	5
5297	17123	5
5297	17302	5
5297	17354	4
5297	17518	5
5297	17626	4
5298	745	5
5298	2166	5
5298	2756	3
5298	3379	1
5298	4282	4
5298	5091	1
5298	5525	3
5298	5835	3
5298	7330	3
5298	9020	4
5298	9171	4
5298	10543	3
5298	11175	1
5298	12699	2
5298	14192	1
5298	14220	3
5298	14386	5
5298	14480	5
5298	14586	4
5298	15459	2
5298	16484	5
5298	17314	3
5299	2601	3
5299	6775	3
5299	7323	4
5299	8343	4
5299	10223	5
5299	13482	4
5299	14915	5
5300	2821	4
5300	4478	5
5300	7398	4
5300	9637	4
5300	10157	5
5300	13277	4
5300	14839	3
5300	16544	4
5301	802	5
5301	1117	3
5301	2984	4
5301	9611	4
5301	14905	3
5301	15918	4
5302	232	3
5302	1651	5
5302	4740	5
5302	10496	4
5302	14254	5
5302	17181	5
5303	5734	4
5303	7578	4
5303	7607	4
5303	9574	3
5303	11439	4
5303	11794	4
5303	13747	4
5303	13795	3
5303	17500	3
5304	2046	4
5304	5511	4
5304	5890	4
5304	7287	4
5304	7424	3
5305	1282	3
5305	3967	4
5305	5847	4
5305	10884	4
5305	14201	3
5305	16031	3
5305	16914	4
5306	2859	5
5306	2984	5
5306	3550	5
5306	7396	4
5306	11093	5
5306	12141	5
5307	50	3
5307	2323	4
5307	2695	4
5307	4849	4
5307	5271	4
5307	5503	4
5307	8358	4
5307	12913	5
5307	15595	4
5308	695	4
5308	1407	3
5308	2953	4
5308	3950	3
5308	4706	2
5308	10270	3
5308	10716	5
5309	897	2
5309	2188	3
5309	9860	5
5309	13005	4
5309	14272	4
5310	1100	2
5310	1203	3
5310	1340	2
5310	2046	4
5310	2169	4
5310	2193	3
5310	3657	4
5310	3705	3
5310	4602	3
5310	4605	4
5310	5153	2
5310	6377	5
5310	6554	3
5310	6816	3
5310	7117	3
5310	7707	4
5310	8706	3
5310	9367	2
5310	10070	3
5310	10267	4
5310	12419	3
5310	13094	4
5310	16229	3
5311	276	2
5311	5171	4
5311	8979	5
5311	10037	4
5311	13277	3
5311	13670	3
5312	249	4
5312	746	4
5312	1639	4
5312	4104	4
5312	4214	5
5312	4223	4
5312	4314	3
5312	4508	4
5312	6514	3
5312	6972	4
5312	7979	4
5312	7983	4
5312	10733	5
5312	11489	4
5312	11683	4
5312	13000	4
5312	16816	3
5313	511	2
5313	1959	3
5313	2046	3
5313	3718	4
5313	3943	4
5313	4915	5
5313	5114	4
5313	5703	5
5313	7246	5
5313	11643	5
5313	12651	5
5313	13149	3
5314	436	3
5314	921	2
5314	2881	5
5314	11479	2
5314	13438	4
5315	646	5
5315	3613	4
5315	8343	5
5315	13557	4
5315	16179	3
5316	1128	5
5316	1811	5
5316	2122	3
5316	6961	4
5316	9733	5
5316	10944	4
5316	11648	5
5316	15782	4
5316	16596	4
5316	17031	4
5316	17120	4
5317	182	4
5317	280	4
5317	1298	5
5317	1630	5
5317	1730	5
5317	2320	5
5317	2433	4
5317	2984	4
5317	3248	5
5317	3279	1
5317	3631	5
5317	3890	5
5317	4298	3
5317	4562	5
5317	4659	4
5317	5096	4
5317	5348	4
5317	6108	4
5317	6252	5
5317	6517	5
5317	6626	5
5317	6677	4
5317	6763	5
5317	7021	4
5317	7126	5
5317	7211	4
5317	7668	5
5317	7754	4
5317	7829	5
5317	8063	4
5317	8122	5
5317	9541	5
5317	9574	5
5317	10469	4
5317	10523	5
5317	10718	4
5317	10835	5
5317	11050	4
5317	11233	5
5317	11720	4
5317	11860	5
5317	11884	4
5317	12942	5
5317	13403	5
5317	14386	4
5317	14584	5
5317	14722	5
5317	15355	5
5317	15600	5
5317	15739	4
5317	16417	4
5317	16544	5
5317	16573	5
5317	17031	5
5317	17065	4
5317	17074	5
5317	17524	5
5317	17527	5
5318	10	2
5318	356	3
5318	535	3
5318	774	4
5318	1117	3
5318	2017	5
5318	2023	4
5318	2594	3
5318	2935	1
5318	3619	3
5318	4237	1
5318	4605	4
5318	5461	4
5318	5884	3
5318	6300	3
5318	6903	4
5318	7276	4
5318	8809	4
5318	8889	2
5318	10496	3
5318	10825	4
5318	10920	3
5318	12157	3
5318	12717	4
5318	13726	3
5318	14162	4
5318	14410	3
5318	14643	3
5318	14929	2
5318	16727	3
5318	17500	4
5319	511	5
5319	3946	5
5319	6142	5
5319	6256	5
5319	6597	5
5319	8205	5
5319	8358	5
5319	10333	4
5319	15600	5
5320	4853	4
5320	8358	3
5320	8442	4
5320	13000	5
5320	14676	5
5321	2595	3
5321	5377	4
5321	5493	3
5321	7732	3
5321	10211	4
5321	12946	4
5321	15623	4
5321	17596	4
5322	1437	4
5322	4506	5
5322	9657	5
5322	11166	5
5322	11699	5
5322	15822	5
5322	17398	5
5323	887	4
5323	4567	5
5323	4605	4
5323	8029	4
5323	11882	5
5323	14204	4
5323	17031	5
5323	17658	4
5324	674	2
5324	1315	4
5324	2350	4
5324	2954	4
5324	3051	4
5324	3197	3
5324	3396	3
5324	4369	3
5324	4784	4
5324	4847	4
5324	4992	4
5324	5071	3
5324	5450	4
5324	5459	3
5324	5505	4
5324	6296	2
5324	6820	4
5324	7639	4
5324	7738	1
5324	9192	4
5324	9312	3
5324	9410	3
5324	9882	3
5324	9896	4
5324	10695	4
5324	10856	3
5324	11237	4
5324	11241	4
5324	12980	3
5324	14512	3
5324	14804	3
5324	14906	3
5324	16567	3
5324	16959	3
5324	17157	4
5325	1651	3
5325	2755	3
5325	2935	5
5325	3415	5
5325	4060	4
5325	4602	5
5325	4849	4
5325	7914	2
5325	12705	3
5325	13028	2
5325	16555	4
5325	16956	3
5326	1117	4
5326	1744	3
5326	2985	2
5326	3215	4
5326	3613	1
5326	4104	4
5326	4941	4
5326	6798	4
5326	7101	5
5326	7303	2
5326	7860	4
5326	8306	4
5326	8396	5
5326	9541	4
5326	9664	5
5326	9813	3
5326	10267	5
5326	11401	2
5326	11585	3
5326	11753	4
5326	12223	1
5326	12879	3
5326	13094	4
5326	14804	4
5326	15600	4
5326	17191	5
5327	750	3
5327	2992	3
5327	7114	1
5327	9566	5
5327	9710	5
5327	10048	3
5327	10585	5
5327	11804	1
5327	11809	4
5327	12535	2
5327	14185	3
5328	1290	5
5328	3808	5
5328	4431	4
5328	7164	4
5328	7354	5
5328	7658	5
5328	7707	5
5328	8814	5
5328	10070	5
5328	11222	4
5328	11994	4
5328	12033	5
5328	12388	5
5328	12733	5
5328	12832	4
5328	14754	2
5328	15032	4
5328	15624	4
5329	25	4
5329	1515	4
5329	2203	4
5329	2715	4
5329	4060	5
5329	6586	3
5329	6977	4
5329	10578	4
5329	11413	4
5329	12094	3
5329	16119	3
5329	16322	4
5330	3869	4
5330	6096	5
5330	9410	4
5330	14784	4
5330	16741	5
5331	1627	3
5331	2169	3
5331	3965	3
5331	4689	3
5331	5293	4
5331	9311	4
5331	12932	3
5331	14604	3
5331	14644	4
5331	16824	3
5331	17702	3
5332	1784	5
5332	1907	5
5332	7402	5
5332	12738	5
5332	16945	4
5333	2891	3
5333	5964	4
5333	7246	5
5333	7619	4
5333	10623	4
5333	10678	4
5334	1117	4
5334	2560	4
5334	5146	4
5334	7831	4
5334	14446	4
5335	1	3
5335	40	3
5335	151	3
5335	185	4
5335	193	3
5335	221	4
5335	227	3
5335	233	3
5335	252	3
5335	336	3
5335	352	4
5335	416	3
5335	480	3
5335	491	4
5335	518	4
5335	561	4
5335	562	3
5335	579	3
5335	714	4
5335	945	4
5335	964	4
5335	973	3
5335	1101	3
5335	1113	3
5335	1121	3
5335	1184	3
5335	1201	3
5335	1218	4
5335	1290	4
5335	1324	4
5335	1453	4
5335	1467	3
5335	1471	3
5335	1512	3
5335	1526	3
5335	1592	3
5335	1642	4
5335	1669	3
5335	1736	3
5335	1846	4
5335	1872	4
5335	1976	2
5335	2058	3
5335	2164	3
5335	2209	3
5335	2253	3
5335	2269	3
5335	2283	3
5335	2429	3
5335	2459	3
5335	2475	4
5335	2533	4
5335	2591	4
5335	2593	4
5335	2645	4
5335	2674	4
5335	2684	2
5335	2733	4
5335	2796	3
5335	2828	2
5335	2838	4
5335	2864	3
5335	2920	3
5335	2991	4
5335	2992	3
5335	3048	5
5335	3062	3
5335	3121	3
5335	3122	3
5335	3126	4
5335	3185	3
5335	3215	3
5335	3296	3
5335	3304	3
5335	3306	3
5335	3353	2
5335	3355	3
5335	3441	4
5335	3544	4
5335	3665	4
5335	3698	4
5335	3785	4
5335	3821	4
5335	3861	3
5335	3876	3
5335	3938	4
5335	3982	3
5335	4050	3
5335	4137	3
5335	4157	3
5335	4178	4
5335	4264	3
5335	4294	4
5335	4347	3
5335	4365	3
5335	4508	3
5335	4526	3
5335	4547	4
5335	4558	3
5335	4773	3
5335	4797	3
5335	4942	3
5335	5136	3
5335	5153	3
5335	5163	3
5335	5174	3
5335	5255	3
5335	5308	4
5335	5310	2
5335	5336	3
5335	5338	4
5335	5395	4
5335	5494	2
5335	5503	4
5335	5515	4
5335	5583	4
5335	5602	4
5335	5603	3
5335	5695	4
5335	5761	4
5335	6016	3
5335	6049	3
5335	6188	4
5335	6314	3
5335	6451	3
5335	6472	4
5335	6532	3
5335	6559	4
5335	6599	4
5335	6733	3
5335	6734	3
5335	6768	3
5335	6770	3
5335	6827	2
5335	6857	3
5335	7016	3
5335	7027	3
5335	7155	3
5335	7266	3
5335	7348	4
5335	7419	3
5335	7469	4
5335	7473	3
5335	7481	3
5335	7539	3
5335	7590	4
5335	7611	3
5335	7753	3
5335	7804	3
5335	7829	3
5335	7888	3
5335	7915	4
5335	7983	4
5335	8004	3
5335	8067	3
5335	8133	3
5335	8226	3
5335	8246	3
5335	8252	3
5335	8301	3
5335	8343	4
5335	8352	3
5335	8459	3
5335	8484	4
5335	8570	3
5335	8698	4
5335	8717	3
5335	8723	3
5335	8737	4
5335	8789	3
5335	8795	3
5335	8823	3
5335	8880	3
5335	8960	3
5335	8961	4
5335	9000	3
5335	9026	2
5335	9193	4
5335	9220	3
5335	9366	3
5335	9443	4
5335	9444	4
5335	9476	2
5335	9543	3
5335	9623	3
5335	9648	3
5335	9664	4
5335	9697	2
5335	9744	3
5335	9813	4
5335	9849	4
5335	9856	3
5335	10063	3
5335	10086	3
5335	10267	3
5335	10302	3
5335	10329	3
5335	10349	3
5335	10355	3
5335	10409	3
5335	10432	3
5335	10480	4
5335	10502	3
5335	10610	3
5335	10614	3
5335	10697	4
5335	10776	3
5335	10778	3
5335	10864	4
5335	10874	3
5335	10891	4
5335	10992	4
5335	11020	3
5335	11134	4
5335	11215	3
5335	11241	4
5335	11268	4
5335	11348	3
5335	11365	3
5335	11408	3
5335	11429	3
5335	11439	3
5335	11477	3
5335	11488	3
5335	11561	2
5335	11585	3
5335	11677	3
5335	11718	3
5335	11732	4
5335	11869	3
5335	11879	3
5335	11893	4
5335	11947	3
5335	11993	4
5335	12003	4
5335	12243	3
5335	12482	3
5335	12531	4
5335	12564	4
5335	12574	3
5335	12712	3
5335	12720	3
5335	12747	3
5335	12804	4
5335	12864	3
5335	12958	3
5335	13094	4
5335	13149	4
5335	13174	2
5335	13230	3
5335	13244	4
5335	13272	4
5335	13277	4
5335	13351	4
5335	13377	4
5335	13528	4
5335	13559	3
5335	13593	3
5335	13598	4
5335	13640	3
5335	13659	3
5335	13801	4
5335	13933	4
5335	14142	3
5335	14206	3
5335	14363	2
5335	14458	3
5335	14545	3
5335	14567	2
5335	14609	3
5335	14687	3
5335	14712	3
5335	14723	3
5335	14816	3
5335	14868	3
5335	14928	3
5335	14940	4
5335	14964	3
5335	14988	3
5335	14989	3
5335	15022	3
5335	15168	3
5335	15194	3
5335	15223	4
5335	15344	3
5335	15381	3
5335	15417	3
5335	15422	3
5335	15502	3
5335	15505	3
5335	15663	3
5335	15681	4
5335	15756	4
5335	15772	3
5335	15870	3
5335	15907	3
5335	15932	2
5335	15989	3
5335	16002	2
5335	16045	4
5335	16047	4
5335	16079	3
5335	16126	3
5335	16136	2
5335	16140	3
5335	16190	3
5335	16197	3
5335	16285	3
5335	16304	4
5335	16486	4
5335	16507	3
5335	16521	4
5335	16593	3
5335	16597	3
5335	16718	3
5335	16927	3
5335	17013	3
5335	17017	4
5335	17150	3
5335	17154	3
5335	17185	3
5335	17269	4
5335	17354	4
5335	17526	3
5335	17548	3
5335	17550	3
5335	17655	3
5336	4877	4
5336	6463	4
5336	9154	1
5336	11839	4
5336	12026	3
5336	16988	5
5337	2593	5
5337	7128	3
5337	7238	1
5337	9481	5
5337	10628	3
5337	16846	2
5338	17	5
5338	1907	4
5338	3017	5
5338	3020	4
5338	3209	5
5338	5294	5
5338	6586	4
5338	6996	3
5338	8116	5
5338	8510	4
5338	8676	5
5338	9087	5
5338	15471	5
5338	17431	5
5338	17480	5
5339	4473	3
5339	4554	5
5339	6259	4
5339	6674	3
5339	7393	5
5339	8971	4
5339	14929	4
5340	2320	5
5340	4060	4
5340	11175	4
5340	11643	4
5340	14070	4
5341	1773	4
5341	2284	5
5341	2898	1
5341	3961	3
5341	10267	3
5341	11025	1
5342	2932	5
5342	8965	5
5342	10991	4
5342	13817	5
5342	14532	3
5342	14538	4
5343	181	3
5343	1188	4
5343	3845	3
5343	4524	4
5343	5276	4
5343	6295	3
5343	6452	4
5343	8510	4
5343	9193	4
5343	11643	4
5343	14368	4
5343	15920	4
5343	17023	4
5344	10195	4
5344	10421	4
5344	11153	1
5344	12088	4
5344	16907	2
5345	22	3
5345	363	3
5345	467	3
5345	9606	4
5345	12761	3
5345	12776	3
5345	13626	3
5345	14114	4
5345	14168	5
5345	14538	3
5345	15735	3
5345	16097	4
5346	2320	3
5346	4471	5
5346	4834	5
5346	4896	3
5346	8097	3
5346	16197	4
5347	112	2
5347	499	4
5347	1056	3
5347	2476	1
5347	3048	4
5347	3311	2
5347	6469	2
5347	6508	5
5347	6764	1
5347	6903	4
5347	7595	5
5347	10741	3
5347	12019	4
5347	14586	5
5347	15407	2
5347	16271	3
5347	16846	5
5348	650	3
5348	1355	2
5348	1899	3
5348	2046	5
5348	2323	4
5348	2361	4
5348	2475	3
5348	2695	3
5348	2940	4
5348	3304	4
5348	3676	3
5348	4489	4
5348	4605	2
5348	4688	3
5348	6960	5
5348	7063	5
5348	7117	3
5348	7607	4
5348	8343	4
5348	8356	3
5348	8488	4
5348	8724	3
5348	9193	3
5348	9911	3
5348	10333	3
5348	10455	4
5348	10884	3
5348	10975	3
5348	11506	2
5348	12133	1
5348	13690	5
5348	14616	3
5348	15870	4
5348	16031	1
5348	16848	3
5348	16914	3
5348	17136	3
5348	17149	4
5348	17379	3
5348	17685	3
5349	1644	5
5349	2320	5
5349	2560	3
5349	4689	5
5349	6303	1
5349	7173	5
5349	8366	5
5349	9392	2
5349	12502	5
5349	13957	5
5349	16042	4
5349	17258	5
5350	598	4
5350	3267	3
5350	3317	5
5350	3458	4
5350	3633	5
5350	3950	5
5350	4464	3
5350	4474	4
5350	4840	4
5350	5550	3
5350	5641	4
5350	6097	3
5350	7087	4
5350	7253	4
5350	7593	2
5350	7677	3
5350	8067	4
5350	8372	2
5350	8625	4
5350	9153	4
5350	9254	4
5350	9991	3
5350	10988	4
5350	11794	2
5350	12725	4
5350	13443	3
5350	13787	5
5350	14075	4
5350	14639	4
5350	15894	3
5350	16009	3
5350	16649	3
5350	16819	5
5350	17354	3
5351	1411	2
5351	2945	2
5351	3022	3
5351	3041	3
5351	3468	2
5351	7234	4
5351	8868	3
5351	8971	1
5351	9481	2
5351	9555	4
5351	10081	2
5351	10621	3
5351	13675	3
5351	15242	5
5351	15320	2
5352	1101	4
5352	2583	4
5352	11413	5
5352	11557	4
5352	14736	5
5352	15417	5
5353	280	4
5353	908	1
5353	2606	4
5353	5746	3
5353	6820	4
5353	8971	4
5353	9244	4
5353	11423	3
5353	15539	4
5354	50	5
5354	1883	5
5354	2169	5
5354	2303	4
5354	2475	5
5354	2713	5
5354	4365	5
5354	4701	5
5354	4840	4
5354	5703	4
5354	5736	4
5354	5967	5
5354	6168	4
5354	6349	5
5354	6466	3
5354	6682	5
5354	7615	5
5354	7841	4
5354	8358	4
5354	8862	5
5354	9284	5
5354	9574	5
5354	9924	5
5354	11090	5
5354	11228	5
5354	13471	4
5354	13867	5
5354	13927	5
5354	15782	3
5354	16098	4
5354	16486	5
5354	17158	5
5355	470	5
5355	1407	4
5355	2217	3
5355	14446	3
5355	14901	4
5356	2169	5
5356	7168	4
5356	13682	5
5356	14901	4
5356	17079	4
5357	956	4
5357	2477	3
5357	2791	4
5357	2935	5
5357	3789	3
5357	5665	4
5357	7185	3
5357	8150	4
5357	9809	3
5357	10710	3
5357	13071	3
5357	13787	5
5357	13999	3
5357	15750	4
5357	16380	3
5357	17102	3
5358	363	3
5358	499	3
5358	2859	3
5358	3048	4
5358	3948	3
5358	4051	3
5358	7595	3
5358	8409	4
5358	9856	3
5358	10302	3
5358	10361	5
5358	10977	3
5358	11090	4
5358	13813	4
5358	14586	3
5358	15894	4
5358	16205	4
5358	16486	4
5358	16678	4
5358	17354	3
5358	17526	4
5359	3215	1
5359	3422	1
5359	7007	4
5359	8966	4
5359	10682	3
5359	11081	4
5359	13094	4
5359	13795	1
5359	14195	2
5359	15600	3
5360	560	4
5360	3317	3
5360	6712	3
5360	10341	1
5360	10707	3
5360	11018	4
5361	182	4
5361	431	4
5361	470	4
5361	499	5
5361	702	4
5361	2320	4
5361	2397	4
5361	3304	4
5361	4359	5
5361	4478	4
5361	4508	4
5361	4754	4
5361	5333	4
5361	7146	4
5361	7578	4
5361	7831	5
5361	8067	4
5361	8097	3
5361	8150	4
5361	8343	4
5361	8965	4
5361	9193	4
5361	9321	3
5361	9522	5
5361	10393	3
5361	10679	4
5361	11241	4
5361	11330	4
5361	11532	3
5361	11643	4
5361	11884	4
5361	12386	1
5361	12691	3
5361	12858	4
5361	13066	3
5361	13747	4
5361	13795	4
5361	14673	4
5361	14687	4
5361	15297	4
5361	17252	4
5362	6	4
5362	204	3
5362	236	3
5362	431	4
5362	1013	4
5362	1341	4
5362	2352	4
5362	2357	4
5362	2913	4
5362	3089	4
5362	3184	4
5362	3244	4
5362	3624	4
5362	4347	4
5362	5197	4
5362	5399	4
5362	5890	4
5362	6457	3
5362	6605	4
5362	6664	4
5362	7133	4
5362	7275	5
5362	8402	4
5362	8532	4
5362	8593	4
5362	8625	4
5362	9193	4
5362	9640	4
5362	9813	4
5362	9841	4
5362	9903	4
5362	10414	3
5362	10619	4
5362	10889	4
5362	11240	4
5362	11317	3
5362	11740	3
5362	12858	4
5362	13614	4
5362	13830	4
5362	14572	4
5362	14720	4
5362	15473	4
5362	15835	4
5362	16431	2
5363	150	4
5363	691	4
5363	1117	4
5363	3159	1
5363	3533	5
5363	3556	5
5363	5703	5
5363	8694	3
5363	9531	3
5363	11439	3
5363	12804	4
5364	3671	4
5364	4695	4
5364	5958	4
5364	6079	5
5364	8749	4
5364	8922	4
5364	12018	5
5364	13659	4
5364	15062	5
5364	15701	4
5364	16133	5
5364	16940	4
5365	9973	4
5365	11237	4
5365	15870	3
5365	16409	4
5365	17354	4
5366	12	3
5366	219	3
5366	2413	4
5366	5530	3
5366	12712	4
5366	16656	4
5367	499	4
5367	525	4
5367	634	3
5367	722	3
5367	802	4
5367	808	4
5367	984	3
5367	2135	3
5367	2357	3
5367	2545	3
5367	2584	4
5367	2992	4
5367	3312	3
5367	3515	4
5367	3948	3
5367	4217	4
5367	5210	4
5367	5526	3
5367	6023	3
5367	6379	4
5367	6481	3
5367	6495	4
5367	6644	4
5367	6717	4
5367	7662	4
5367	7753	4
5367	8145	3
5367	8241	4
5367	8266	3
5367	8543	3
5367	8767	3
5367	8894	3
5367	8936	3
5367	8960	4
5367	9044	4
5367	9109	3
5367	9181	3
5367	9250	4
5367	9393	3
5367	9582	4
5367	9973	3
5367	10097	3
5367	10267	3
5367	10991	4
5367	11011	4
5367	11050	3
5367	11200	4
5367	11839	3
5367	12208	4
5367	12502	4
5367	12858	4
5367	12880	4
5367	13714	4
5367	13876	4
5367	13933	4
5367	13944	3
5367	14003	4
5367	14006	3
5367	14136	4
5367	14341	3
5367	14905	4
5367	15600	4
5367	15672	3
5367	15876	4
5367	16060	3
5367	16064	4
5367	16285	4
5367	16385	4
5367	16486	5
5367	16516	4
5367	16561	3
5367	16643	4
5367	16747	4
5368	200	5
5368	280	4
5368	1379	4
5368	14912	4
5368	17161	5
5368	17514	4
5369	3687	1
5369	3987	1
5369	5835	1
5369	7860	1
5369	9002	1
5369	9482	1
5369	9770	1
5369	12021	1
5369	12084	1
5369	13463	1
5369	16846	1
5369	17579	1
5370	1117	3
5370	2198	4
5370	2859	5
5370	7373	4
5370	7780	5
5370	8358	3
5370	8382	5
5370	11296	4
5370	11855	5
5370	12754	3
5371	29	5
5371	499	5
